Unnamed: 0,Unnamed: 0.1,Date,Price,Open,High,Low,Vol,Change,prev_change,day,month,year,weekday,quarter,change_class,kfold
1399,1400,2010-06-09,9896.0,9944.0,10100.0,9860.0,222.6,-0.41,2.76,9,6,2010,2,2,0,2
1400,1401,2010-06-08,9940.0,9816.0,9970.0,9730.0,259.8,1.26,-0.41,8,6,2010,1,2,1,2
1401,1402,2010-06-07,9816.0,9930.0,10024.0,9800.0,223.0,-1.16,1.26,7,6,2010,0,2,0,2
1402,1403,2010-06-04,9930.0,10250.0,10250.0,9880.0,256.5,-3.15,-1.16,4,6,2010,4,2,0,2
1403,1404,2010-06-03,10260.0,10250.0,10350.0,10160.0,176.9,0.06,-3.15,3,6,2010,3,2,0,2
1404,1405,2010-06-02,10250.0,10024.0,10260.0,10010.0,200.9,2.25,0.06,2,6,2010,2,2,1,2
1405,1406,2010-06-01,10024.0,10136.0,10250.0,9976.0,221.9,-1.11,2.25,1,6,2010,1,2,0,2
1406,1407,2010-05-28,10136.0,10260.0,10296.0,10080.0,243.8,-1.19,-1.11,28,5,2010,4,2,0,2
1407,1408,2010-05-27,10260.0,9970.0,10280.0,9970.0,264.8,2.85,-1.19,27,5,2010,3,2,1,2
1408,1409,2010-05-26,9976.0,10050.0,10210.0,9940.0,316.0,-0.69,2.85,26,5,2010,2,2,0,2
1409,1410,2010-05-25,10040.0,10060.0,10060.0,9760.0,317.0,-0.23,-0.69,25,5,2010,1,2,0,2
1410,1411,2010-05-24,10060.0,10190.0,10230.0,10030.0,211.4,-1.24,-0.23,24,5,2010,0,2,0,2
1411,1412,2010-05-21,10190.0,10060.0,10220.0,9864.0,438.2,1.25,-1.24,21,5,2010,4,2,1,2
1412,1413,2010-05-20,10070.0,10440.0,10440.0,10040.0,360.2,-3.6,1.25,20,5,2010,3,2,0,2
1413,1414,2010-05-19,10450.0,10504.0,10560.0,10300.0,266.2,-0.63,-3.6,19,5,2010,2,2,0,2
1414,1415,2010-05-18,10510.0,10620.0,10760.0,10460.0,246.4,-1.08,-0.63,18,5,2010,1,2,0,2
1415,1416,2010-05-17,10620.0,10616.0,10700.0,10424.0,221.9,0.05,-1.08,17,5,2010,0,2,0,2
1416,1417,2010-05-14,10620.0,10780.0,10780.0,10510.0,256.5,-1.51,0.05,14,5,2010,4,2,0,2
